IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,Material_Type
1332467,3257654,7007048,8383152,8383045,8394831,5350330,3828376,ALU
1493528,3501194,7430915,8396401,8385419,8387104,5394356,3775732,ALU
1539235,3566715,7552201,8394253,8379036,8393820,5379934,3792070,ALU
898584,2776064,5519756,8377565,8402685,8380620,5060063,3458814,ALU
987778,2812896,5544363,8363486,8403054,8380340,5063604,3378581,ALU
1684954,3708804,7743057,8383553,8384275,8382046,5245389,3677024,ALU
818244,2748379,5510992,8383380,8403695,8368584,5019509,3518670,ALU
1290644,3215853,6961236,8389856,8394974,8394974,5326292,3835709,ALU
1301726,3235757,6947321,8394715,8386920,8394715,5326923,3832657,ALU
1281437,3182898,6917513,8395857,8395857,8395857,5295391,3833885,ALU
1489541,2912048,6255163,8383741,8391875,8399170,7008098,3954773,ALU
1612202,3665474,7762950,8375249,8395368,8372304,5457947,3771550,ALU
1270367,3191221,6901019,8396652,8396652,8396652,5275714,3834427,ALU
1331863,3278539,7034481,8378935,8391141,8376648,5350090,3829970,ALU
956453,2807795,5550875,8369091,8403033,8380959,5069459,3413178,ALU
836954,2912556,5674548,8400941,8387697,8400941,5038036,3876762,ALU
958492,2808127,5550451,8368726,8403034,8380919,5069078,3410927,ALU
1600623,3639624,7674239,8377421,8393864,8374167,5441689,3783984,ALU
1279416,3211367,6954200,8393966,8393966,8393966,5210339,3810752,ALU
1316099,3251234,7011175,8392884,8374793,8393846,5274135,3828318,ALU
1674162,3685901,7667826,8394796,8383623,8394796,5221680,3658212,ALU
1280715,3213087,6957598,8393867,8393867,8393867,5208528,3809545,ALU
1541524,3569435,7556753,8393625,8379589,8393087,5382237,3791769,ALU
1280473,3178631,6918504,8395674,8395674,8395674,5300076,3834199,ALU
1499863,2918091,6295972,8378331,8393869,8397868,7093242,3988725,ALU
1323997,3260885,7041469,8374818,8395428,8379163,5352042,3832203,ALU
1266856,3175453,6903003,8396215,8396215,8396215,5243254,3831662,ALU
1771224,3750552,7783001,8376670,8392521,8394528,4978272,3564197,ALU
1243663,3124673,6637641,8391033,8391033,8391033,4998190,5985598,ALU
1282245,3213906,6952174,8394252,8394252,8394252,5252166,3820174,ALU
855213,2834183,5590448,8390451,8402126,8389925,5066382,3655874,ALU
1638545,3666707,7777881,8374365,8395037,8377379,5351738,3721716,ALU
1666067,3698859,7754943,8381342,8387186,8379513,5302449,3701023,ALU
1255969,3161808,6899132,8395648,8395648,8395648,5301701,3837286,ALU
859475,2894351,5564472,8394959,8385270,8398778,4896933,3519856,ALU
1283175,3214659,6959461,8393930,8393930,8393930,5211402,3809523,ALU
1551236,3576961,7568369,8391963,8395283,8391374,5434920,3789351,ALU
1517479,2977818,6270740,8391169,8369233,8391169,7070402,3980143,ALU
827760,2903655,5633284,8401553,8401553,8401553,4958291,3628014,ALU
1486220,2931296,6200687,8394221,8382329,8393845,6881988,3887847,ALU
1525276,2970066,6272468,8389904,8371940,8389904,7069079,3960814,ALU
1279830,3172805,6934271,8389420,8394952,8388639,5337819,3836847,ALU
1244152,3165584,6884007,8396237,8396237,8396237,5287244,3838139,ALU
1512673,2951701,6301744,8380188,8397566,8378661,6973638,3867068,ALU
1490785,2933571,6219013,8391109,8385763,8390453,6901161,3882909,ALU
1291063,3217436,6959470,8378166,8395549,8375711,5363666,3838847,ALU
826399,2899532,5616631,8401598,8400823,8401598,4922702,3556042,ALU
1302052,3232227,6958461,8380521,8389265,8378430,5363732,3836096,ALU
774305,2797391,5527253,8394075,8403049,8376273,4912381,3555574,ALU
1586875,3628937,7670358,8392567,8395600,8392155,5449415,3748350,ALU
1390196,2860173,6089641,8390730,8398782,8390022,6916679,3881308,ALU
1252267,3177646,6804891,8395347,8395347,8395347,5294785,3838873,ALU
1505061,2933165,6291130,8378420,8399039,8382649,7001489,3892848,ALU
1568171,3603842,7618510,8395973,8390620,8395973,5426863,3757812,ALU
834619,2908858,5632536,8401305,8381031,8401305,4963032,3757929,ALU
1265437,3172036,6830302,8394737,8394737,8394737,5311125,3837797,ALU
1631586,3680242,7788421,8375183,8395195,8375000,5405813,3744438,ALU
1491039,2942754,6203812,8396279,8375240,8396279,6918950,3919542,ALU
1280725,3213093,6957606,8393868,8393868,8393868,5208539,3809545,ALU
1505613,2934762,6290749,8378563,8399009,8381746,6996722,3887793,ALU
1296341,3224140,6960111,8377860,8392786,8375368,5367406,3837880,ALU
1485133,3485495,7400199,8395613,8395613,8383131,5426707,3768642,ALU
873781,2771800,5524476,8381984,8402664,8381095,5064495,3486024,ALU
828079,2908394,5580660,8402231,8381764,8402231,4883433,3590253,ALU
1729207,3661662,7748455,8371869,8394267,8394267,4976690,3563804,ALU
1695669,3656325,7754804,8372449,8394498,8388612,5101577,3616412,ALU
1306281,3218724,7007513,8374636,8393192,8395252,5353194,3835361,ALU
1282699,3196824,6901799,8396365,8396365,8396365,5280630,3833292,ALU
1274472,3156981,6916183,8394689,8394689,8394689,5324161,3836049,ALU
1589711,3035345,6481446,8388610,8388610,8388610,6929773,3909035,ALU
810761,2868648,5591098,8399318,8402011,8393978,4921134,3555905,ALU
1502838,2926744,6292663,8377848,8399158,8386282,7020658,3913176,ALU
1467939,3489621,7403945,8395553,8382046,8395553,5373925,3800181,ALU
1331951,3276715,7053393,8375365,8395450,8374424,5351610,3830602,ALU
1718281,3652216,7745670,8371691,8394285,8393059,5002555,3574729,ALU
1591363,3627450,7653573,8380254,8395544,8377542,5444966,3784870,ALU
1294342,3221310,6960688,8376929,8394018,8374296,5368692,3838505,ALU
1295341,3211430,6962626,8394435,8394435,8394435,5250730,3814776,ALU
1512298,2936018,6277309,8380848,8397339,8379398,6965530,3856989,ALU
829925,2892048,5614946,8400301,8401662,8400259,4935800,3552191,ALU
1528985,2940760,6247788,8389646,8379570,8389646,7003333,3898949,ALU
1537324,3008479,6353289,8388560,8379531,8388560,7023536,3932326,ALU
828623,2900924,5627318,8401406,8397910,8401406,4941348,3611822,ALU
1706292,3654395,7750513,8372093,8394398,8390701,5055057,3596830,ALU
1287143,3220837,6968012,8393817,8389417,8393817,5220822,3813698,ALU
1279773,3210539,6951601,8394131,8394131,8394131,5214716,3812169,ALU
1572606,3606350,7618543,8385103,8387097,8383136,5413505,3787674,ALU
871201,2810093,5567558,8385690,8400177,8385158,5055257,3507267,ALU
962117,2808717,5549697,8368077,8403036,8380847,5068400,3406923,ALU
792543,2728323,5486835,8383491,8404002,8362597,4991731,3526782,ALU
1745094,3735600,7682007,8394131,8374349,8394131,5047765,3591403,ALU
1555788,3584775,7583814,8395378,8395378,8395378,5437820,3773542,ALU
1597960,3646474,7719112,8385368,8395464,8383996,5454186,3756363,ALU
1483934,2930156,6191510,8395780,8380610,8395544,6872386,3890319,ALU
1026412,2823218,5536074,8356909,8402384,8380202,5048871,3335895,ALU
1608164,3648972,7691356,8375386,8395643,8371813,5449424,3782638,ALU
1277403,3188890,6909339,8396398,8396398,8396398,5263621,3832286,ALU
1531555,3556780,7535372,8396562,8379893,8396562,5380928,3792851,ALU
1537115,3564724,7549662,8396674,8379400,8396674,5381198,3786548,ALU
1736380,3676824,7755928,8372412,8394322,8394322,4976946,3563857,ALU
1492925,2934638,6227603,8389651,8387373,8388863,6910148,3880594,ALU
1320175,3228697,7041820,8372235,8395292,8395292,5355198,3832715,ALU
1607589,3038916,6502270,8388509,8388509,8388509,7021322,3942221,ALU
1503244,2927818,6294465,8380019,8390125,8396739,7094770,3989417,ALU
1332886,3247231,7062548,8372470,8395293,8391528,5355318,3830087,ALU
847996,2861133,5620257,8393964,8401930,8393605,5068561,3725687,ALU
1534775,3559106,7538899,8396053,8385660,8396053,5400205,3792001,ALU
852076,2852338,5568626,8392887,8392321,8392584,4974336,3528200,ALU
1280975,3185807,6934845,8394776,8394776,8394776,5321783,3835733,ALU
1289653,3206741,6931606,8395877,8395877,8395877,5264152,3825676,ALU
1525896,2975462,6358975,8382786,8392399,8392399,7017680,3929477,ALU
1609333,3653750,7712086,8375346,8395564,8371955,5451892,3779427,ALU
1493078,2905981,6284772,8378252,8397176,8399461,7064966,3977363,ALU
1291201,3199915,6954622,8394486,8394486,8394486,5266125,3819134,ALU
1023353,2818688,5536969,8357121,8403079,8379636,5056954,3339290,ALU
1482317,3484406,7399227,8396266,8388096,8384096,5401744,3770298,ALU
1284378,3189961,6944690,8384159,8395219,8382597,5350305,3837799,ALU
1596120,3636005,7670791,8384705,8395655,8382763,5448324,3765500,ALU
1317940,3255227,6999682,8393882,8373445,8393882,5282152,3828020,ALU
1296360,3224167,6960105,8377869,8392774,8375378,5367394,3837874,ALU
1331854,3276032,6982983,8388350,8378822,8387455,5346727,3828032,ALU
1276832,3188162,6908996,8396388,8396388,8396388,5262518,3832252,ALU
1288191,3181754,6964197,8384757,8394978,8394978,5338305,3836025,ALU
1276763,3162209,6922318,8394967,8394967,8394967,5318108,3835409,ALU
1538825,2930338,6265222,8389203,8389203,8389203,6886061,3826215,ALU
865631,2788524,5532988,8384919,8402443,8384129,5039421,3495065,ALU
1535835,3000701,6368075,8385152,8390796,8384656,6969975,3882665,ALU
833170,2880057,5603686,8398688,8401717,8398551,4944685,3545505,ALU
1331852,3275304,6968028,8391084,8375244,8390593,5345751,3827469,ALU
834020,2916811,5680953,8401315,8396779,8401315,5061186,3876035,ALU
1714595,3714231,7675909,8394417,8378337,8394417,5122544,3620129,ALU
708585,2669290,5410082,8384658,8404091,8344386,4894156,3554972,ALU
1504514,3526789,7475300,8395379,8388718,8395379,5403426,3795322,ALU
875600,2800376,5567313,8384035,8401984,8383450,5073871,3502453,ALU
869112,2778709,5525407,8383442,8402521,8382583,5049579,3489657,ALU
1594096,3644289,7728689,8380240,8390961,8378149,5439854,3773647,ALU
1489357,3494948,7419126,8396350,8386415,8385985,5397104,3773710,ALU
1440127,3461359,7349687,8395685,8376972,8395685,5351493,3803876,ALU
1591293,3627362,7653424,8380274,8395544,8377566,5444949,3784877,ALU
957564,2807976,5550644,8368892,8403033,8380937,5069251,3411951,ALU
1289191,3205931,6929858,8395942,8395942,8395942,5265541,3826372,ALU
1401736,2882460,6096539,8394946,8385321,8394946,6975419,3936877,ALU
1535757,2962812,6340166,8381004,8396795,8379617,7024889,3894365,ALU
1403921,3390851,7256033,8388511,8381772,8395575,5349726,3812269,ALU
1284079,3197860,6909148,8396465,8396465,8396465,5279170,3832952,ALU
1571208,3606231,7622243,8395542,8395542,8395542,5443412,3756771,ALU
1711507,3720281,7790498,8375101,8394848,8386227,5160757,3641103,ALU
1526044,3549884,7522824,8396793,8377656,8395829,5372926,3791490,ALU
1285110,3199941,6916404,8396399,8396399,8396399,5281357,3832956,ALU
705292,2662497,5406388,8384150,8405016,8342757,4895810,3554947,ALU
1322922,3262102,6981832,8394070,8372532,8394070,5304510,3827577,ALU
1293213,3227470,6976802,8393811,8386084,8393811,5231531,3816827,ALU
1315174,3251030,7008958,8393428,8374280,8393812,5272039,3828382,ALU
1291730,3210381,6939461,8395588,8395588,8395588,5257914,3822548,ALU
1593543,3630194,7658203,8379617,8395558,8376790,5445512,3784626,ALU
1279120,3212050,6956345,8393829,8393829,8393829,5206727,3809582,ALU
822738,2892058,5612073,8401041,8401669,8399794,4924010,3556013,ALU
1270592,3187733,6837314,8395489,8395489,8395489,5293437,3836271,ALU
1563629,3598121,7608441,8396076,8388979,8396076,5420184,3762015,ALU
1571957,3613720,7661459,8385956,8386070,8384585,5415954,3780419,ALU
1499642,2917513,6294865,8377024,8399329,8391504,7048216,3942399,ALU
714298,2665755,5410354,8383739,8404912,8344337,4906020,3550333,ALU
1771382,3750949,7774865,8378137,8390659,8394472,4978348,3564270,ALU
832324,2908695,5614333,8401630,8381289,8401630,4935102,3699092,ALU
873903,2807162,5578053,8384986,8400590,8384438,5077273,3539937,ALU
1610014,3656533,7724160,8375323,8395517,8372038,5453329,3777557,ALU
1306288,3219175,7016522,8372991,8395345,8393359,5353781,3835698,ALU
1736759,3731709,7687900,8389803,8376183,8389012,5082572,3613007,ALU
1604278,3433133,6721855,8372025,8377581,8385292,4924010,6573871,ALU
1509060,2940959,6286536,8379568,8398552,8377899,6972509,3862590,ALU
836970,2912532,5674512,8400939,8387646,8400939,5037907,3876766,ALU
1528042,2948207,6254060,8389711,8377631,8389711,7020041,3914671,ALU
1555938,3028233,6437537,8388610,8388610,8388610,6793933,3855063,ALU
1522501,2984479,6283455,8390198,8368092,8390198,7099173,3991655,ALU
1546520,3578596,7584213,8392523,8380451,8391979,5388492,3788200,ALU
1277284,3166260,6927718,8394717,8394717,8394717,5324077,3835837,ALU
1294564,3221625,6960624,8377032,8393881,8374416,5368549,3838435,ALU
1511555,3528187,7481869,8396618,8381115,8391942,5382475,3784468,ALU
1541697,2976101,6326810,8388247,8388247,8388247,6948755,3862193,ALU
1331850,3274737,6956380,8393213,8372458,8393037,5344991,3827031,ALU
1331863,3278813,7040116,8377904,8392489,8375465,5350457,3830182,ALU
1300220,3233825,6947194,8394731,8387721,8394731,5326041,3832951,ALU
1285850,3207295,6929514,8395723,8395723,8395723,5297630,3834111,ALU
1281378,3206828,6939947,8394872,8394872,8394872,5234340,3818523,ALU
1267764,3144853,6474164,8388238,8388238,8388238,4935958,7316176,ALU
1370391,3345563,7159963,8383167,8388139,8381434,5349653,3820881,ALU
1316039,3233808,6919779,8394477,8393015,8394477,5312176,3835734,ALU
1574063,3610202,7629356,8395573,8395573,8395573,5444447,3753667,ALU
1564350,3596689,7605152,8395469,8395469,8395469,5440925,3764230,ALU
1283088,3202873,6927529,8395662,8395662,8395662,5255252,3825294,ALU
1025178,2823382,5538173,8357154,8403026,8380305,5050016,3337243,ALU
1565007,3599638,7627127,8388433,8395232,8387509,5441887,3782831,ALU
832536,2881844,5605065,8398956,8401703,8398833,4942836,3546489,ALU
1490420,2943063,6210665,8396718,8379240,8396718,6873555,3893803,ALU
1332130,2815979,5995696,8395771,8398833,8398833,6904118,3905407,ALU
1332621,3255583,7059955,8373290,8395337,8386683,5354267,3830233,ALU
1436214,2896306,6118684,8398477,8383085,8398477,6861470,3894167,ALU
1009372,2812455,5532222,8359289,8403014,8379650,5055982,3351489,ALU
1503908,2903240,6278912,8378952,8397167,8397167,7050398,3948060,ALU
1275612,3201085,6876977,8394823,8394823,8394823,5312167,3836921,ALU
832552,2903972,5642869,8401125,8391492,8401125,4970255,3709758,ALU
1556722,3589420,7593127,8396231,8386484,8396231,5410027,3768406,ALU
831818,2916837,5677024,8401516,8401516,8401516,5056868,3840382,ALU
1281517,3188682,6935893,8394784,8394784,8394784,5321446,3835718,ALU
1330561,3271615,6952757,8393411,8372019,8394449,5344999,3827217,ALU
1292401,3223788,6946537,8394811,8391881,8394811,5321462,3834475,ALU
1664810,3679348,7665956,8394883,8384846,8394883,5244610,3667021,ALU
948765,2806544,5552473,8370466,8403027,8381111,5070896,3421670,ALU
1772309,3753281,7727057,8386755,8379719,8394141,4978793,3564696,ALU
1316129,3252161,6954394,8387081,8380587,8385978,5354677,3831697,ALU
836674,2909004,5648843,8401014,8380801,8401014,4988054,3810637,ALU
1244464,3183365,6892978,8396015,8396015,8396015,5249367,3830034,ALU
1560717,3597377,7604382,8395666,8392801,8395666,5432811,3753566,ALU
1628909,3028581,6517755,8386663,8389738,8389738,7214033,4014687,ALU
1612888,3668276,7775104,8375226,8395322,8372387,5459394,3769668,ALU
1617257,3040847,6513532,8388455,8388455,8388455,7070832,3960169,ALU
1322622,3261688,6982907,8394059,8372587,8394059,5303164,3827604,ALU
1363313,3291278,7127401,8378065,8395418,8390102,5373508,3810423,ALU
1526736,2913987,6236170,8386554,8391932,8386082,6934413,3832015,ALU
1483814,3505753,7434915,8395478,8384941,8395478,5386729,3798072,ALU
1280973,3180844,6917991,8395769,8395769,8395769,5297647,3834036,ALU
1515066,2973747,6297155,8394052,8382728,8394052,6814820,3873980,ALU
1530361,2929887,6238632,8389550,8382401,8389550,6978941,3875998,ALU
1752972,3711899,7773214,8373670,8394451,8394451,4977540,3563981,ALU
1488425,2940199,6203987,8397042,8378947,8397042,6870216,3893931,ALU
1771980,3752452,7744040,8383694,8383605,8394259,4978635,3564545,ALU
1309858,3226517,6999446,8377402,8390072,8395134,5351986,3834161,ALU
1584542,3623936,7653125,8393761,8395658,8393424,5447532,3748477,ALU
1528266,2911651,6231808,8387159,8391359,8386790,6931114,3829367,ALU
1324809,3259084,6965730,8388963,8377035,8394639,5346940,3829147,ALU
1379995,3248884,6569667,8376870,8385269,8385269,4810484,8120144,ALU
1493843,3515945,7454481,8395430,8386771,8395430,5394818,3796740,ALU
1526305,2961935,6265621,8389832,8374057,8389832,7050838,3943650,ALU
1581157,3033636,6471482,8388658,8388658,8388658,6885969,3893156,ALU
1372974,3325293,7172370,8381227,8387664,8395437,5352523,3820004,ALU
1265593,3178122,6930658,8394796,8394796,8394796,5196740,3817607,ALU
1541435,2973716,6323188,8388282,8388282,8388282,6947792,3860808,ALU
1249712,3163808,6891124,8395960,8395960,8395960,5294046,3837737,ALU
1332960,3244309,7052576,8374194,8392716,8395170,5354920,3829642,ALU
1525862,2975384,6358910,8382778,8392407,8392407,7017759,3929540,ALU
1600262,3640324,7677111,8381465,8395654,8378948,5448607,3771590,ALU
1741942,3688876,7723080,8379606,8385692,8394098,4977472,3564231,ALU
1379343,2854916,6044254,8398585,8390031,8398585,6868194,3893778,ALU
1290057,3217234,6956317,8382094,8395389,8380217,5352966,3838076,ALU
1481145,2928766,6180315,8397681,8378512,8397617,6860673,3893336,ALU
1328795,3270207,6960791,8394291,8371456,8394291,5330864,3827056,ALU
1496839,3520969,7466093,8396449,8376478,8396449,5362323,3797225,ALU
1526018,2979933,6339961,8383048,8393665,8382115,6971527,3876054,ALU
1315328,3251541,7008903,8393708,8373994,8393791,5270927,3828277,ALU
1290028,3207398,6933023,8395825,8395825,8395825,5263027,3825111,ALU
1524067,2907814,6209036,8390950,8387229,8390950,6908000,3833351,ALU
1612937,3668478,7775983,8375224,8395318,8372393,5459498,3769531,ALU
1583061,3626233,7686864,8383518,8395247,8381925,5448958,3777202,ALU
1277783,3204096,6890400,8394832,8394832,8394832,5313334,3836658,ALU
1306513,3219230,7006990,8374815,8392989,8395245,5353115,3835283,ALU
1766615,3741443,7694962,8390909,8373803,8393916,4978810,3564879,ALU
1494020,3365425,6748191,8366815,8383887,8383887,4775923,8052853,ALU
1319434,3228003,7040518,8372258,8395293,8395293,5355145,3832872,ALU
1612702,3667516,7771808,8375232,8395334,8372365,5459001,3770178,ALU
1719317,3652028,7745251,8371656,8394275,8393263,4998015,3572818,ALU
1303592,3213454,7012063,8372793,8395340,8394903,5354337,3836245,ALU
1438499,3459705,7346511,8395693,8376675,8395693,5350181,3804092,ALU
873244,2768860,5519069,8381840,8402625,8380916,5062010,3484279,ALU
1286930,3216609,6946519,8394302,8394892,8394219,5319716,3835681,ALU
1524528,2992038,6324838,8391183,8384245,8391183,6930643,3891610,ALU
1511913,2936605,6278406,8380696,8397483,8379220,6966360,3857655,ALU
